Unnamed: 0,Hindi,Bhili
158,आज विश्व की बहुत बड़ी कंपनियां भारत में निवेश करना चाहती हैं।,आज विश्‍व नी घणी मोटा कारखना भारत मां निवेश करवा मांगे ।
130,"और भारत ने ऊर्जा के क्षेत्र में आत्मनिर्भर बनने के लिए, global warming की चिंताओं से मुक्ति पाने के लिए हमने काम किया है।","अनें भारतईं ऊर्जां नां ईलाका मां जीवेंकरवानुं बणांवा हारूं Global warming नीं चिंताओं थी, सुटो थावा हारूं हमुंईं काम करियुं से।"
568,"हालांकि आरएसएस ने भारत छोड़ो आंदोलन में भाग नहीं लेने का फैसला किया था, किन्तु अगस्त 1942 में वाजपेयी और उनके बड़े भाई प्रेम को भारत छोड़ो आंदोलन के दौरान 24 दिनों के लिए गिरफ्तार कर लिया गया था।","हाउ कि आर .एस .एस . नो भारत छोड़ो आन्दोलन मा भाग नी लेवा नो फैसलों करो से पण ,अगस्त 1942 माँ वाजपेयी आने तिनो मोटा भाई प्रेम ने भारत छोड़ो आन्दोलन के दोरा न पशचात 24 दनो हरु गिरफ्तार करी लेदेलो |"
342,कांग्रेस ने भारत के लोगों से 26 जनवरी को स्वतंत्रता दिवस के रूप में मनाने के लिए कहा।,कांग्रेस से भारत ना मनखा थी के दू कि 26 जनवरी ना दन आजादी ना दन ना रूप मा ख़ुशी मनाड वा के दू से |
476,उन स्थानों पर सीसीटीवी कैमरे लगाए गए हैं जहाँ परीक्षा प्रश्न पत्र छपते हैं और 2000 से अधिक परीक्षा केंद्रों में मेटल डिटेक्टर लगाए गए हैं।,इना जगह पर केमरा लगी गयी अने परीक्षा ना कागदा छापतेला अने बे हजार ही घणा अधिक परीक्षा मा बैठावा नो घोटो बणाया
180,"लेकिन राष्‍ट्र से बड़ी मेरी प्रतिष्‍ठा नहीं हो सकती है, राष्‍ट्र के सपनों से बड़ा मेरा सपना नहीं हो सकता है।","पण देश ही मोटू मारू मान नी थाई सके, देश ना हपना थी मोटा मारां हपना थी थइ सके।"
31,"आज हमने, मैं देख रहा हूं मेरे सामने जो नौजवान हैं उसमें लिखा हुआ है My Bharat जिस संगठन का नाम है उसकी चर्चा लिखी है।",आाज अमुये हू देखी रयो से मांरा हमें जि जवान से तिनमा लखेलु से My Bharat जिन संगठन नाम से तिनी चर्चा लिखी से।
115,पाकिस्तान ने सीमा पर अपने सैनिकों को तैनात करके इसका जवाब दिया।,पाकिस्तान नी सीमा पर आपडा सैनिको पेहले वानो नौ ऊणा करीन (तैनात ) इनाना जवाब आल्यो से |
23,इसके लिए हमारी सरकार आदिवासी क्षेत्रों में एकलव्य आवासीय विद्यालय बनाने के अभियान में बहुत मेहनत कर रही है।,इना लेदे हमारी सरकार आदिवासी इलाकु मा एकलव्य आवासीय स्कूल बणावा ना अभियान मा घणी मीनत करी र्यी से ।
179,भारत का सर्वोच्च खेल सम्मान मेजर ध्यानचंद खेल रत्न पुरस्कार उनके नाम पर जारी किया गया है।,भारत ना सबथी मोटा रमवानो सम्मान मेजर ध्यानचंद रमवानो रतन इनाम तिना नाम मोकलीयो ग्यो से।
406,"मानेकशॉ ने तब अपने पिता से उन्हें चिकित्सक की पढ़ाई करने के लिए लंदन भेजने के लिए कहा, लेकिन उनके पिता ने इस आधार पर मना कर दिया कि वे अभी छोटे हैं, वह पहले से ही मानेकशॉ के दो बड़े भाइयों की पढ़ाई का खर्च उठा रहे थे, जो लंदन में इंजीनियरिंग का अध्ययन कर रहे थे।","मानेकशा ने तब आपदे पिता /बाथी ई हुने चिकित्सक नी पड़ा ई करवा हरु लन्दन में मोगलवा हरु कडू लेकिन तिने बा /पिता ने इनी आधार पर मना करी देदी ,कितो अभी बच्चा /नानो से वयो पेहला थी ही मानेकशा के २ मोटो भाइयो नी पड़ा ई नो खर्चो उठाने रो से व्यो लंदन माँ इंजीयरिंग का पड़ा ई करो हतो |"
491,"मेरे प्यारे देशवासियो, पशु-पालन में गाय-भैंस के अलावा बकरी पालन भी एक महत्वपूर्ण क्षेत्र है।",उड़ीसा ना कालाहांडी मां बोकड़ा पाळवा थी गांव नां लोकुं आपडी जिन्‍दगी ना हदारवा हारूं नज काम करीरया से।
58,"अगर 40 करोड़ गुलामी की बेडि़यों को तोड़ सकते हैं, अगर 40 करोड़ आजादी के सपने को पूर्ण कर सकते हैं, आजादी ले करके रह सकते हैं तो 140 करोड़ देश के मेरे नागरिक, 140 करोड़ मेरे परिवारजन अगर संकल्‍प ले करके चल पड़ते हैं,","अगर 40 करोड़ गुलामी नीं बेडियों नें तोड़ी सकयीं से, अगर 40 करेाड़ सुटाकारा नां हपना नें पुरा करी सकयीं से, सुटकारा नें लीन करीन री सकयीं से, तें 140 करोड़ देह नां मारां मनखुं, 140 करोड़ मारां कुटुम नां मनखुं अन वसन लीन साली पड़यीं से।"
320,"जब बैंक व्यवस्था बन जाती है, जब सामान्य गरीब खासकर के मध्यम वर्गीय परिवार की जो requirement होती हैं, उसको पूरा करने की सबसे बड़ी ताकत बैंकिंग सेक्टर में होती है।","जैर बैंक व्‍यवस्‍ता बणीं जाये से, तेर हुदी गरीब खासकरीन मध्‍यम वर्गीय परिवार नीं जे मांग रे से ते, तिनांनें पुरों करवा नीं मोटी ताकत बैंकिग सेक्‍टर मां हाए से।"
229,यह जोशीले राष्ट्रवाद के खतरों के बारे में है और उन्होंने 1940 के दशक में इसकी पटकथा का पहला प्रालेख लिखा था।,य जोश भरी राष्ट्रवाद न खतरो न बारामा से उने 1940 नी पीढी म उनकी वातर नो पहलो वात लिएयो हतो।
469,"आज अनेक क्षेत्रों में, आज हमारे रक्षा क्षेत्र में देखिए हमारा एयरफोर्स हो, हमारी आर्मी हो, हमारी नेवी हो, हमारा स्‍पेस सेक्‍टर हो, आज हमारी महिलाओं का हम दमखम देख रहे हैं, देश के लिए।","आज घणी जगा मां आज हमारा रक्षा क्षेत्र मां देखों हमारा एयरफोर्स हो,हमारी आरमी हो ,हमारी नेवी हो, हमारा सबेस सेक्‍टर हो आज आज अमारी बयरा नी ताकत देखी रया से , देश हारू"
24,14 सितंबर 1752 को दोनों ने जेजुरी के खंडोबा मंदिर में परस्पर शांति बनाये रखने की शपथ ली।,14 सितंबर 1752 ये बेवो ये जेजुरी ना खंडोबा मंदिर मा एक बिजा मा शांति बणावी राखवी नी शपथ लेदी।
17,"सुनीता देवी: हमने अब तक 35 एकड़ में ड्रोन से स्प्रे कर चुके हैं, किसानों को यह बहुत फायदेमंद लग रहा है।",सुनिता वी: हमुये हाऊ तलक 35 एकड मां ड्रोन थी स्‍प्रेकरी सकयां से। करषाणुं नें यो घणूं फायदा वाळूं लागी रयूं से।
297,"यह प्रयास हर किसी को प्रेरित करने वाला है, क्योंकि इससे छोटे किसानों को सशक्त और आत्मनिर्भर बनने का मौका मिल रहा है।",आ कोशिश हरेक नें आगळ बढ़ावा नीं से। केमकि यूं इनथी सोटा करसांण नें काठा अनें जीव ना पोगां उपर उबा थावा नो मोखो मळीयों से।
67,"हमारा आदिवासी समाज तब आगे बढ़ेगा, जब आदिवासी युवाओं को अच्छी शिक्षा के अवसर मिलेंगे।","जेरे आदिवासी जुवानों ने असल भणतर नी वातो मळहे , तेर हमारा आदिवासी समाज अगल बढ़हे ।"
303,त्रिपुटा ताल उन तालों के समूह को संदर्भित करता है जिसमें 1 लघु और उसके बाद 2 धृतम होते हैं।,त्रिपुटा ताल मां इनो तालो अने समूह नो भेला करवानू है जिनमा एक उद्योग अने इने बादमा बे धृतम थाये से
591,मोदी जी: वैसे घर में कारोबार वगैरह क्या है?,मोदीजी: ऐम ते घेर मां हुं कारोबार से।
329,हम ये न भूलें कि इस देश उस परिस्थितियों से दशकों तक भी आजादी के बाद समय बिताया है।,हमुं युं नी भूलयीं कि देह तिनी परिस्थितियों नां वरहुं तक बी सुटकारा फेर टेम बिताया से।
218,"वे नेताओं को घेरेंगे, सभी को घेरेंगे।",इन बार नो (उद्देश्य ) आस ज्पानियो ना आवा ना पेलखा भारत ने आजाद करवा अने आव थी बजावा हारू तैयार रेहवाड |
571,सुल्तान अलाउद्दीन के दो बेटे सुल्तान शिहाबुद्दीन और सुल्तान कुतुबुद्दीन उत्तराधिकार में राजा बने।,सुल्तान अलाउद्दीन बे सोरा शिहाबुद्दीन आने सुलतान कुतुबुदीन उत्तराधिकार मारा राजा बनिया |
196,"कई चर्चाओं और परामर्शों के बाद, और भारतीय बलों द्वारा लगातार हमलों के बाद, खान ने पाकिस्तानी सैनिकों की जान बचाने के लिए युद्ध को रोकने का फैसला किया।","कई विचारो आने बातचीत / परामर्शो ने बाद भी आने भारतीय बालो हरु लगातार /लागे ला हमलो ना बाद ,खान ने पाकिस्तानी सेनाओ नी फन वसाड़ा हारू युद्ध /लड़ाई ने रोक्वो नो फैसलों ले दो |"
317,"आज हमने जो आजादी के विरासत के गर्व की जो हम बात करते हैं, सदियों से हमारे पास जो क्रिमिनल लॉ थे,","आजे हमु ये जी सुट नी बपोती नी मोटाई कार जी हमु वात्युं करिये से, वरहु थी अमारा मेरे जीक्रिमिनल लॉ हतां ।"
526,"साक्षात्कार के प्रति अरुचि टाइम के साथ एक साक्षात्कार का परिणाम था, जिसके बाद नारायण को कुछ दिन अस्पताल में बिताने पड़े, क्योंकि उन्हें पूरे शहर में फोटो खींचने के लिए घुमाया गया था लेकिन लेख में इन फोटों का कभी इस्तेमाल नहीं किया गया।",भणिया लखिया ना बदले वखत नी हाते एक भणिया गणिया नो ततीजो से तीना बाद नारायण ने थोडाक दन दवाखाना मां निकालवा पडिया केमकि तीनाने पूरा सहरे मां फोटो खिंचवा हारू फेरवेला पण कागदु मां इना फोटो नो कदी पण काम मां नी आया।
272,"और मैंने पहले भी कहा था कि मेरे तीसरे term में देश तीसरी Economy तो बनेगा ही, लेकिन मैं तीन गुना काम करूंगा,","अने मै पेलखा पण केदू ते के मारां तीनमी बार मां देश तीनमी Economy ते बणहे ,पण हू ती गुणा काम करी।"
96,"अगले दिन, जम्मू और कश्मीर रियासत के शासक, महाराजा हरि सिंह ने भारत से सहायता के लिए निवेदन किया।","अगले /अगाड़ो ने डेन,जम्मू कश्मीर रियासत के शासक, महाराजा हरिसिंह ने भारत थी सहायता हारू निवेदन करे लो |"
186,"मराठों ने रोहिल्ला को हराया, उन्हें पहाड़ों में शरण लेने के लिए मजबूर किया और उनके देश को इस तरह से लूटा कि रोहिल्ला मराठों से डरते थे और बाद में कभी भी उनसे नफरत करते थे।",मराठा में रोहिला ने हराया विनान दुग्रो मा रेवा हारू मजबूर करिया आने विनान देहां ऐना तरह हु लुटिया के रोहिल्का मराठो हु समकता था आने बाद जेर भी विनाहू नफरत करता था |
330,आप अप्रैल में कामस्की के साथ उनके मैच की तुलना उस मैच से नहीं कर सकते जो हमने यहां खेला था।,तमु अप्रेल माँ कामस्की नी हते तीना मैच नी तुलना तीना मैच थी नी करी सको त्या आ पुथी आँ रमला हता |
327,विमान में सवार एक यात्री फ्रैट केले ने तुर्की के एक टेलीविजन नेटवर्क को बताया कि उड़ान के दौरान उस व्यक्ति को कुरान पढ़ते हुए देखा जा सकता था।,हवाई जहाज माँ बैठो एक यात्री फ्रेट केले ने तुर्की नी एक टेलीवीजन नेट्वर्क ने बतायो कि उड़ान ने बाद तीना आदमी ने कुरान भण्यो हतो देखियो ग्यो|
310,"आज धीरे-धीरे दुनिया के कई देशों में हम जो Defence के Equipment Manufacturing कर रहे हैं, वो हम Export करने लगे हैं।",आज धीरे-धीरे दनिया नां कई देशों मां अमु ज्‍यों Defence ना Equipments Manufacturing करीरया से त्‍यों हुमु मोकली रया से।
5,देसाई ने महसूस किया कि वास्तविक जीवन में मृत्यु से बचने वाले व्यक्ति को पर्दे पर मार देना अनुचित होगा।,देसाई नी महसूस करियू कि वास्तविक जीवन मा मरवाथी क्यना वाला आद‌गी जी पर्दे पर मार देवू अनुचित थाहे।
45,"सुनीता देवी: सर, दूसरे दिन से हमारी ट्रेनिंग शुरू हुई थी, पहले दो दिन थ्योरी पढ़ाई गई थी।","सुनिता देवी: सर बिसरा दन थी, हमारी टेनिंग सरू थाई हती पेहलखां बै दन ड्रोन नी वातयु भणांवी हती।"
503,और उसके कारण वो मुसीबतों को झेलते हुए गुजारा करता रहा।,"अनें तिनां कारण थी, काहटियों नें झेलतां जाईं गुजारों करता रियां।"
383,"पाँच व्यक्तिगत स्पर्धाएँ, जिनमें पुरुष एकल, महिला एकल, पुरुष युगल, महिला युगल और मिश्रित युगल शामिल हैं, वर्तमान में विषम संख्या वाले वर्षों में आयोजित की जाती हैं।",पाँच एक -एक स्पर्धाए जिनमा आदमी एकल औरत एकल पुरुष अकेल महिला अकेल ऐवु मिश्रित (सामिल मा ) युगल आजे आंकड़ो वाले साल मा चालू की जाती हाथी |
375,फुटपाथ का निर्माण और फॉल्स की ओर जाने वाली सीढ़ियों का निर्माण स्थानीय प्रशासन द्वारा किया गया था।,बाजार मा काम फॉल्स नो जोवू वाली सिढियो नो काम स्थानीय प्रशासन द्वारा किया से
16,Ease of Living बनाने में देशव्यापी मिशन में हम काम कर रहे हैं। हर लेवल पर मैं सरकार के प्रति इन चीजों का आह्वान करता हूं।,इजी ऑफ़ लिविंग बणावा मा आखा देह मा हळमु मा हमु कामु करिर्या से । हंगळी परमाणे पर हुं सरका रू आडी इनी सीजुं नु तेहु करू से।
48,जब 25-30 लाख रिफार्म हो जाएं तब सामान्य मानवीय का विश्वास कितना बढ़ जाएगा।,जेरां 25 30 लाख री फॉर्म भाई जाये तेरां मनखुनो भरोहो केतरो वदी जाहे ।
578,उनके बाद उनके दो बेटे हुए जो लगातार राजा बने।,विनान बाद विनाना बे सोरा थाया नी लगतार राजा बनिया |
510,कौल ने नेहरू और मेनन के साथ घनिष्ठ संबंध बनाए और वह सेना प्रमुख से भी अधिक शक्तिशाली बन गए।,कोल ने नेहरू अने मेनन नी हाते असल रिश्तो वणायो अने सेना ना खास से पण वदारे ताकतवर बणी ग्यो।
3,"साथियों, देश में नई व्‍यवस्‍थाएं बन रही हैं।","हात वाळों ., देहमा नवी वेवस्तायु बनी र्यी से"
453,"पानी समितियों का नेतृत्व भी महिलाओं के पास है, जो जल संरक्षण के लिए चौतरफा प्रयास कर रही हैं।",पाणीं नी समितियूं नी पण अगळवाही बयरों कनें से जी पाणीं वसाडवा हारूं श्‍यारें मेंर कोसिस थाईरी से।
358,"मुल्तान जलालुद्दीन के बेटे अरकली के नियंत्रण में था, जिसने दिल्ली से भगोड़ों को शरण दी थी।",मुल्तान जलालुद्दीन न बेटा अरफली न काबू मा हतो जिनमा दल्ली थी नाठेला ने राखी ले देला।
365,बलरामपुर से शुरू करके उन्होंने 1957-1962 तक अलग-अलग कार्यकालों के लिए लोकसभा के सदस्य के रूप में कार्य किया।,बलरामपुर हु शुरू करीं विनय उनीश सो पिस्तर उनीश सो बासट तक अलग -अलग कार्यकालों आलियु के पार्टी न्पैला चुनाव जीतवा नी जरुरत है |
232,"जब कोई बाघ गाँव के पास आता है, तो AI की मदद से स्थानीय लोगों को मोबाइल पर अलर्ट मिल जाता है, जिससे उन्हें सुरक्षा मिलती है।",जेर कहनों नाहरूं गाम कनें आवे तेर एआई ना काममां ली रियां से। अन कदी नाहरू आवे तेर गामवाळां सेतान करीन तिहुंनें सेताडें से कि तिहुंनें साकरी थाई सकें।
26,अब one district one product को one district का one product export कैसे हो उस दिशा में हर जिले सोचने लगे हैं।,"हाव One District one product नें One distcit नों One product export कीकम थाई, इनीं दशा मां हर जिलां होसवा लाग्‍या से।"
270,"सिंहासन पर बैठने के बाद, शाह ने राजपूत राज्यों को जोड़ने की योजना बनाई, जिसने औरंगजेब की मृत्यु के बाद स्वतंत्रता की घोषणा की।",राज करवा हारू कुर्सी पर सही ने उन बादशाह ने हिंदुओं राज्यों ने जोडवा नी योजना बणावी जिनमा औरंगज़ेब नी मरण नी पासु आजादी नी घोषणा करी ।
50,इस अवधि में वेदों की रचना और मौखिक रूप से प्रसारण किया गया था।,इना समय मा वेदों नी बणावा आने मोखिक रूप हु फैलावा हारू करियु थू |
236,"इसके विचारों से आकृष्ट हो कर, लेकिन इसकी कुछ रणनीतियों से न सहमत हो सकने के कारण, वे कभी भी कार्ल मार्क्स के शब्दों को स्वयं भगवान द्वारा कहे गए परम सत्य के रूप में नहीं स्वीकार कर सके।",बाद मा तिनानी आपडी आदि वणा
37,"कुछ कमियों के कारण प्रारंभिक मृत्यु हो जाती है (एक वर्ष की आयु से पहले), अन्य, उपचार के साथ या बिना, मृत्यु दर तक कम ले जाने वाली आजीवन बीमारियों या रुग्णता का कारण बनती हैं।",इन सकारी नौकरी करे ती मरीजाए अने एक वह मा जलमीया अने इन दवाखाना मा इनो मरी जाए इनो संख्या कम पडती जायो अने जीवन मा कई प्रकार नी हे
162,अब हमने self help group को 10 लाख रुपये से 20 लाख रुपये देने का निर्णय किया है।,हाऊं हमुने सेल्फ हेल्प ग्रुप ने 10 लाख रुपिया थी 20 लाख रुपिया आलवा नी हामी करि से ।
244,और इसके लिए आवश्यक skill development उस पर भी हमने बल दिया है। और skill development में भी हमने नए model तय किए हैं।,अने इना हारू जरूरी Skill Development उपर पण जोर दे दो सें अने Skill Development मां पण हमुये नवो मोडल तय करियों से ।
572,"शिलालेख के लेखक, पुलकेशिन के दरबारी कवि रविकीर्ति, खुद को प्रसिद्ध संस्कृत कवि भास और कालिदास के बराबर बताते हैं।",भाटा नी ऊपर लख नारो पुलिकेशन नो घेर या रे नारो कवि रविकीर्ति खुद ने जाणियो मानियो संस्कृत कवि भास अने कालिदास नी बराबरी वताड़े से।
181,"शिवाजी द्वारा विशेष रूप से ऐसा न करने की चेतावनियों के बावजूद, प्रतापराव ने बहलोल खान को रिहा कर दिया, जिसके बाद बहलोल खान ने एक बार फिर आक्रमण करने की तैयारी शुरू कर दी।",शिवाजी हाते खास रूप मा ऐवु न करवानी धमकी बावजूद प्रताप राव ने बहलोल खान ने एक वार फेर लड़ाई नी तैयारी कर नाखी से
490,ऐसा माना जाता है कि जगमंदिर के पच्चीकारी के कार्य ने उन्हें आगरा के ताजमहल में पच्चीकारी कार्य का उपयोग करने के लिए प्रेरित किया।,‌ऐवु‌ मानियु जाय है कि जगमंदिर नाकाचीकारी ना कार्य नीतिनी आसारा नातामह मा पच्चीवादी कार्य ना उपयोग करना हारू प्रेरित करियु।
346,ग्रीको-रोमन लेखक प्लूटार्क ने सिकंदर की जीवनी में कहा कि नंद राजा इतना अलोकप्रिय था कि सिकंदर ने कोशिश की होती तो वह आसानी से भारत को जीत सकता था।,ग्रीको -रोमन मा लिखनारो प्लूटार्क नी सिकंदर नी जीवनी मा के दू कि नंद राजो एतरो अलोकप्रिय हतो कि सिकंदरी कोशित करतो ते त्यों आराम वो भारत नी जीती सकतो |
200,ये विश्‍वास लंबे कालखंड के परिश्रम की पैदावार है और इसलिए देश का सामान्‍य मानवीय याद करता है।,यो भरोहो लाबा टेम नां मेनत नों ऊगाडेंलों से अनें इनांहारूं देह नां हुदां मनखुं हमकाणं राखें से।
495,देश गर्व करता है आज जब fintech की सफलताओं को लेकर पूरा विश्व भारत से कुछ सीखना समझना चाहता है। तब हमार गर्व और बढ़ जाता है।,"देह गर्व करें से आज जेर Fintech नीं सफलताओं नें लीन पुरों भारत कईं सीकवा हमजाड़वा जोवे से, तेर हमारा गर्व गढी जाये से।"
577,"बैंकिंग क्षेत्र में जो reform हुआ। आप सोचिए– बैंकिंग क्षेत्र का क्या हाल था, ना विकास होता था, ना विस्तार होता था, ना विश्वास बढ़ता था।","बैंकुं नां ईलाका मां ज्‍यों Reform थायों, तमुं होसो- बैंकिग ईलाका नों हु हाल हतो, ना विकास हतो, विस्‍तार ओहे, नां भरोहो बढहें।"
502,"देश में लोकसभा चुनाव का माहौल है, और जैसा कि पिछली बार हुआ था, संभावना है कि मार्च के महीने में आचार-संहिता लागू हो जाएगी।","देश मां लोकसभा सुणांव नो माहोल से। अन जेवूं कि पासली वखत थायू हतुं, ऐवुंस लागे से कि मार्च नां मईनां मां आचार संहिता थाई सकें।"
68,"खिलौने हमारे एक्‍सपोर्ट होने शुरू हुए हैं। कोई एक जमाना था, हम मोबाइल फोन इम्‍पोर्ट करते थे, आज मोबाइल फोन के Manufacturing का Ecosystem बना है,","खिलौना ना अमारा बिजा देश मां ,जावा लागी ग्‍या,कई एक जमानों हतो, हमू मोबाईल फोन लावता ता ,आज मोबाइ्रल फोन नू बणावेनू टेकनोलाजी बणायु से।"
318,"अलाउद्दीन के प्रशासन ने दिल्ली में विद्रोहियों के परिवारों को क्रूर सजा दी, जिसमें माताओं के सामने उनके बच्चों की हत्या भी की गई थी।",अलाउद्दीन ना प्रशासन ना दल्ली मा बजावाला ना घेरवाला ने घणी मोटी सजा आली जिनामा आया हगुणे हामे इनामी चोरा चोरियों ने मारी नाख्या से।
174,"कुछ समय पहले एक युवा ने सुझाव दिया था कि ‘मन की बात’ के अब तक के एपिसोड से छोटे-छोटे वीडियो, YouTube shorts के रूप में शेयर किए जाने चाहिए।","कइंक टेम पेहलां एक जुवान्यिां ये एक हमकांण मोकली हती, एपिसोड ना नाना एपिसोड यूट्यूब मां नाखवां जोवे।"
556,"भारत ने जी-20 को ऑर्गेनाइज किया, हिन्दुस्तान के अनेक शहरों में ऑर्गेनाइज किया।",भारज यी जी-20 ने ऑर्गेनाइज करयू हिन्‍दुस्‍तान ना कई सहरों मां आर्गेनाईज करयु।
504,"और जब देश के हर नागरिक उस सपने को पूरा करने के लिए जनभागीदारी करने के लिए, जनआंदोलन बनाने के लिए आगे आता है।","अनें जेर देह नां हर लोकुं तिनां हमणां नें पूरों करवा हारूं जनभागीदारी करवा हारूं, जनआंदोलन बणांवा हारूं अगाडी बढी रियां से।"
199,"जिन इलाकों को नहीं देखता था, जिन गांवों को नहीं देखता था।","तिहुनीइलाका आडी कईनोक भाळतो नकी हतो, तिहुना गामुने दी भाळता हता"
156,"लेकिन उसके सपने को किसी ने तवज्जों नहीं दी, उसकी आशा, आकांक्षाओं, अपेक्षाओं को तवज्जो नहीं दी गई।","पुनें तिनानें हपनों नें कईंनाईं तवज्‍जों नी आली, तिनीं आशा, आकांक्षाओं, अपेक्षाओं, को तवज्‍जो नीं आली।"
326,"उन्होंने 27 की औसत से 108 रन बनाए, जिसमें बॉम्बे के वानखेड़े मैदान में पहले टेस्ट की मेजबानी करने वाले लांस गिब्स द्वारा फेंके गए 86 रन शामिल थे।",तिनाहे 27 नी औसत ही 108 रन बणाया जिनमा बम्बई ना वानखेड़े मैदान मा पेलखा टेस्ट नी खातिरदारी करवा वाला लांस गिब्स ही फेकेला 86 रन मेला हेता |
336,"लेकिन फिर भी मैं देशवासियों को कहना चाहता हूं, चुनौतियां कितनी ही क्‍यों न हों, चुनौती को चुनौती देना, ये हिन्‍दुस्‍तान की फितरत में है।","पण फेर पण हू देशवासियों ने केवा मांगू से , परेशानियां केतरी पण किम नी होय पेरशानी ने परेशान करवू, यो हिन्‍दुस्‍तान नी आदत मा से।"
478,"ऐसे लोग भारत के हर हिस्से में मिल जाएंगे, और उनमें से बड़ी संख्या उन लोगों की है जो भाषा के क्षेत्र में काम कर रहे हैं।","ऐवां लोकुं भारत नां बिजा भाग मां मळी जाहीं, अन तिहुंयें थी मोटो ऑकड़ा से की ती आपडी भाषा उपर काम करी रियां से।"
363,"कई लोगों ने सुझाव दिया कि देश में स्‍थानीय स्‍वराज की संस्‍थाओं से लेकर के अनेक इकाइयां हैं, उन सबमें गर्वनेंस के रिफॉर्म्स की बहुत जरुरत है।","घणां लोकुं नें रॉय आली कि देह मां स्‍थानीय स्‍वराज नीं संस्‍थाओं थी लीन घणां इकाईयों से, तिनां सबमां गर्वनेंस नां रिफॉर्म्‍स नी अनड़ जरूरी से।"
105,बंबई उच्च न्यायालय में वकालत करने के दौरान उन्होंने अछूतों की शिक्षा को बढ़ावा देने और उनका उत्थान करने का प्रयास किया।,बंबई मोटी अदालत मा वकालत करवा नी वखते तिनोहे अछूतों नी भणतर ने बढावा देवा अने तिनाना विकास करवा नी कोशिश करी |
524,मेरे देश के नौजवानों को अवसर देने के लिए और green jobs के लिए एक बहुत बड़े क्षेत्र को बढ़ावा दे रहे हैं।,म्‍हारा देश ना जवानों ने मौका आलवा हारू अने ग्रीन जोब्‍स हारू एक मोटा क्षेत्र ने बढावों आली रया से।
76,भारत ने लगभग 70 प्रतिशत क्षेत्र पर फिर से कब्जा कर लिया था।,भारत ने लगभग सत्तर प्रतिसत गजा पर फेर हु कब्जो कर लड़ो थो |
415,"जब तेंदुलकर ने 1996 में कप्तान के रूप में पदभार संभाला, तो उनसे बड़ी आशाएं और उम्मीदें थीं।",जेर तेंदुलकर ने 1996 मा कप्तान ना रूप मा पद नु काम हमाली ने इनाथी मोटी आश अने आह हती |
